Bi-Conjugate Grad. Stabilized Maximum Residual at each iteration

      0	  3.495E-02
      1	  2.357E-01
      2	  1.319E-01
      3	  1.096E-01
      4	  1.102E-01
      5	  1.339E-01
      6	  1.083E-01
      7	  1.130E-01
      8	  1.016E-01
      9	  1.323E-01
     10	  9.528E-02
     11	  1.428E-01
     12	  1.086E-01
     13	  9.842E-02
     14	  9.686E-02
     15	  8.079E-02
     16	  1.203E-01
     17	  5.666E-02
     18	  1.122E-01
     19	  5.660E-02
     20	  1.298E-01
     21	  7.296E-02
     22	  9.753E-02
     23	  1.085E-01
     24	  7.655E-02
     25	  1.118E-01
     26	  3.577E-02
     27	  1.516E-01
     28	  5.281E-02
     29	  1.369E-01
     30	  7.578E-02
     31	  1.324E-01
     32	  9.892E-02
     33	  8.029E-02
     34	  1.493E-01
     35	  5.007E-02
     36	  1.500E-01
     37	  3.482E-02
     38	  1.570E-01
     39	  7.210E-02
     40	  1.143E-01
     41	  1.296E-01
     42	  8.260E-02
     43	  1.412E-01
     44	  3.284E-02
     45	  1.598E-01
     46	  4.343E-02
     47	  1.305E-01
     48	  9.895E-02
     49	  1.087E-01
     50	  1.203E-01
     51	  5.663E-02
     52	  1.492E-01
     53	  4.142E-02
     54	  1.329E-01
     55	  6.362E-02
     56	  1.222E-01
     57	  9.315E-02
     58	  7.741E-02
     59	  1.307E-01
     60	  3.752E-02
     61	  1.260E-01
     62	  2.841E-02
     63	  1.260E-01
     64	  6.435E-02
     65	  9.019E-02
     66	  1.073E-01
     67	  6.054E-02
     68	  1.128E-01
     69	  2.665E-02
     70	  1.224E-01
     71	  3.724E-02
     72	  9.799E-02
     73	  8.106E-02
     74	  7.791E-02
     75	  9.506E-02
     76	  3.709E-02
     77	  1.132E-01
     78	  3.183E-02
     79	  9.894E-02
     80	  5.371E-02
     81	  8.801E-02
     82	  7.435E-02
     83	  5.320E-02
     84	  9.951E-02
     85	  2.926E-02
     86	  9.422E-02
     87	  2.710E-02
     88	  9.168E-02
     89	  5.239E-02
     90	  6.364E-02
     91	  8.268E-02
     92	  3.973E-02
     93	  8.512E-02
     94	  2.103E-02
     95	  9.002E-02
     96	  3.219E-02
     97	  7.038E-02
     98	  6.375E-02
     99	  5.375E-02
    100	  7.272E-02
    101	  2.294E-02
    102	  8.409E-02
    103	  2.422E-02
    104	  7.216E-02
    105	  4.385E-02
    106	  6.236E-02
    107	  5.800E-02
    108	  3.576E-02
    109	  7.485E-02
    110	  2.260E-02
    111	  6.962E-02
    112	  2.424E-02
    113	  6.613E-02
    114	  4.191E-02
    115	  4.441E-02
